WASP-84 c,328,15.2 Earths,10.825,2023,
WASP-85 A b,463,1.265 Jupiters,10.72,2016,
WASP-87 b,973,2.18 Jupiters,10.727,2016,
WASP-88 b,1708,0.42 Jupiters,11.388,2014,
WASP-89 b,949,5.9 Jupiters,13.21,2015,
WASP-8 b,293,2.54 Jupiters,9.789,2010,
WASP-8 c,293,9.45 Jupiters,9.789,2013,
WASP-90 b,1522,0.63 Jupiters,11.618,2016,
WASP-91 b,489,1.34 Jupiters,11.98,2017,
WASP-92 b,1879,0.805 Jupiters,12.951,2016,
WASP-93 b,1208,1.47 Jupiters,10.966,2016,
WASP-94 A b,689,0.5 Jupiters,10.051,2014,
WASP-94 B b,681,0.618 Jupiters,10.589,2014,
WASP-95 b,449,1.44 Jupiters,10.092,2014,
WASP-96 b,1150,0.48 Jupiters,12.569,2014,
WASP-97 b,493,1.36 Jupiters,10.57,2014,
WASP-98 b,919,0.922 Jupiters,13.252,2014,
WASP-99 b,518,2.43 Jupiters,9.475,2014,
WD 0806-661 b,63,8 Jupiters,13.855,2011,
WD 1856+534 b,81,13.8 Jupiters,17.244,2020,
Wendelstein-1 b,996,0.592 Jupiters,15.564,2020,
Wendelstein-2 b,1845,0.731 Jupiters,16.186,2020,
WISE J033605.05-014350.4 b,,8.25 Jupiters,,2023,
WISEP J121756.91+162640.2 A b,33,22 Jupiters,,2012,
Wolf 1061 b,14,1.91 Earths,10.1,2015,
Wolf 1061 c,14,3.41 Earths,10.1,2015,
Wolf 1061 d,14,7.7 Earths,10.1,2015,
Wolf 1069 b,31,1.26 Earths,13.993,2023,
Wolf 503 b,145,6.27 Earths,10.27,2018,
WTS-1 b,7653,4.01 Jupiters,16.644,2012,
WTS-2 b,3362,1.12 Jupiters,15.954,2014,
Xi Aquilae b,183,1.941 Jupiters,4.70964,2007,
XO-1 b,534,0.83 Jupiters,11.251,2006,
XO-2 N b,503,0.566 Jupiters,11.246,2007,
XO-2 S b,494,0.26 Jupiters,11.196,2014,
XO-2 S c,494,1.37 Jupiters,11.196,2014,
XO-3 b,695,7.29 Jupiters,9.854,2007,
XO-4 b,889,1.42 Jupiters,10.814,2008,
XO-5 b,901,1.19 Jupiters,12.198,2008,
XO-6 b,768,4.4 Jupiters,10.247,2016,
XO-7 b,764,0.709 Jupiters,10.521,2019,
YSES 2 b,357,6.3 Jupiters,10.885,2021,
YZ Ceti b,12,0.7 Earths,12.074,2017,
YZ Ceti c,12,1.14 Earths,12.074,2017,
YZ Ceti d,12,1.09 Earths,12.074,2017,
